X,Y,SOCD (MgC/ha)
-91.0751667,38.5949361,33.63622993
-90.7495556,38.7086111,33.63622993
-90.6894722,38.6446667,33.63622993
-90.2681553,38.1383899,33.63622993
-90.2005539,38.8666649,33.63622993
-90.1846667,38.8246389,33.63622993
-89.784,37.7453056,33.63622993
-89.6798889,37.5393056,33.63622993
-101.2186127,45.3583336,33.5755737
-93.4833298,40.7694435,33.5755737
-102.9941635,39.538887,33.51490243
-120.1611481,46.87649536,33.39351474
-101.8693924,43.9494133,33.39351474
-98.3291702,44.8480568,33.39351474
-93.0836105,44.2497215,33.39351474
-87.5919028,38.4770139,33.39351474
-111.7777786,42.4733315,33.31255618
-111.621109,35.603611,33.31255618
-102.2019424,41.0127792,33.31255618
-99.75320435,42.57887268,33.27206685
-120.2799988,46.8502769,33.15055873
-119.315834,47.7733345,33.15055873
-102.9986115,41.2427788,33.15055873
-101.5711136,40.3152771,33.15055873
-97.1491699,38.2611122,33.15055873
-95.8713913,45.9963875,33.15055873
-95.8686142,45.9963875,33.15055873
-112.7166672,45.997776,33.06951986
-104.1725006,43.1258316,33.02899037
-97.7106125,38.0142669,33.02899037
-90.7721111,39.1653056,33.02899037
-120.4649277,40.2970963,32.90736174
-112.7122192,42.0027771,32.90736174
-111.6763916,45.7675018,32.90736174
-97.582222,35.3977776,32.90736174
-95.4269409,39.8044434,32.90736174
-94.3144455,42.7505569,32.90736174
-90.8900833,38.5369722,32.8262425
-118.3344421,44.6341667,32.78567281
-112.2422256,45.8744431,32.78567281
-99.7841667,46.2855556,32.78567281
-97.8668365,37.8438873,32.78567281
-96.7986145,42.2497215,32.78567281
-95.8363876,42.8822212,32.78567281
-97.055336,40.8947487,32.74509643
-95.1691666,38.9916649,32.74509643
-102.0344467,41.2180557,32.66392357
-96.581665,41.288887,32.66392357
-95.9602814,41.4355545,32.66392357
-95.4175034,39.8713875,32.66392357
-93.9829222,39.9162472,32.6148293
-111.6411591,47.3985138,32.58272391
-121.1350021,44.7641678,32.542114
-120.1666641,47.5436096,32.542114
-104.6611099,41.3897209,32.542114
-120.1902771,47.8661118,32.42024407
-112.1236496,45.8557358,32.42024407
-96.5834503,41.1136818,32.42024407
-95.1027778,39.9225,32.42024407
-95.0618611,39.4900833,32.42024407
-94.9950556,39.90675,32.42024407
-93.6975021,39.939167,32.42024407
-93.6444473,39.7461128,32.42024407
-93.4491653,40.3236122,32.42024407
-93.434166,39.1394463,32.42024407
-93.4152778,40.4088889,32.42024407
-93.3805556,39.0247222,32.42024407
-93.2041944,39.5746944,32.42024407
-93.1968333,39.70415,32.42024407
-92.9246694,39.5313,32.42024407
-92.5316167,40.345475,32.42024407
-92.4229355,43.6102028,32.42024407
-91.7773889,38.7184722,32.42024407
-91.7769167,38.7199722,32.42024407
-91.7521389,38.7577222,32.42024407
-91.6734722,38.6950556,32.42024407
-91.5930556,38.6869167,32.42024407
-91.5616111,38.7008056,32.42024407
-90.8528611,38.5489722,32.42024407
-90.7981389,38.6015833,32.42024407
-90.7755,38.5996389,32.42024407
-90.7708056,39.1641111,32.42024407
-90.7683056,39.1651944,32.42024407
-90.1547778,38.8063889,32.42024407
-89.8263167,41.2551222,32.42024407
-89.6680222,36.3178978,32.42024407
-89.412674,37.016613,32.42024407
-120.0788879,47.8358345,32.35928646
-104.690834,42.4755554,32.33896391
-117.2954025,41.6254463,32.29831376
-96.7585831,40.4754181,32.29831376
-118.2861099,46.6708336,32.17632305
-112.7253418,46.3573952,32.17632305
-112.0255585,46.5299988,32.17632305
-109.4986115,40.3861122,32.17632305
-104.6680527,41.8136101,32.17632305
-102.8869476,39.1277771,32.17632305
-95.8122253,39.3211098,32.07868697
-109.5829468,40.43273544,32.05427191
-92.7228056,40.5558056,32.01357476
-92.6686611,40.4845444,32.01357476
-90.0456944,37.9593889,32.01357476
-111.913353,45.0249062,31.93216033
-109.8458328,40.6627769,31.93216033
-102.8775024,39.1413879,31.93216033
-101.8596268,37.1436577,31.93216033
-99.8961111,46.3044444,31.93216033
-118.0180588,47.2180557,31.76925081
-111.9683304,48.4416656,31.68775574
-103.9911118,47.8922234,31.68775574
-97.6747208,36.043335,31.68775574
-97.0300827,46.4274826,31.68775574
-94.3188858,42.7436104,31.68775574
-88.875,41.980835,31.68775574
-90.2022247,38.8658333,31.60623377
-122.3560562,38.22128296,31.56546269
-111.8291016,38.58385849,31.56546269
-110.8933716,48.4851913,31.56546269
-103.9113922,42.9213905,31.56546269
-95.7986145,45.6811104,31.56546269
-101.9147186,39.3055573,31.52468488
-104.1105576,42.7738876,31.44310911
-97.8511124,45.0105553,31.44310911
-97.2336121,36.5741653,31.44310911
-96.7561493,41.1558418,31.44310911
-89.0719452,40.4730568,31.44310911
-105.1853549,47.2153024,31.36150642
-103.3290024,39.9300537,31.36150642
-99.5116653,44.5269432,31.32069497
-100.2530594,37.6341667,31.19822026
-97.8383047,37.8685689,31.19822026
-96.053688,44.3479958,31.19822026
-95.585,40.3580556,31.19822026
-95.451661,40.2089094,31.19822026
-95.0835,39.5129167,31.19822026
-95.0635,39.49575,31.19822026
-94.9959722,39.908,31.19822026
-94.9916389,39.9084722,31.19822026
-94.7335968,43.24999619,31.19822026
-94.2497253,40.414444,31.19822026
-94.2327805,45.6302261,31.19822026
-94.2172546,45.6791153,31.19822026
-94.2127228,45.5448608,31.19822026
-94.1330109,45.4917793,31.19822026
-93.7447205,40.6916656,31.19822026
-93.6670333,40.3024639,31.19822026
-93.5832672,40.4654121,31.19822026
-93.3777771,39.7458344,31.19822026
-93.3324966,39.7016678,31.19822026
-93.3292972,39.7155361,31.19822026
-93.2230556,39.7436111,31.19822026
-93.0352944,39.5353667,31.19822026
-92.8988861,39.4325611,31.19822026
-92.6977806,40.5765972,31.19822026
-92.6961639,40.5764583,31.19822026
-92.6071472,40.3379083,31.19822026
-92.6064444,40.3373667,31.19822026
-92.4434052,44.1916084,31.19822026
-91.9157778,38.62925,31.19822026
-91.8785556,38.6665556,31.19822026
-91.8484444,38.6581667,31.19822026
-91.7822778,38.7110833,31.19822026
-91.7695278,38.6937778,31.19822026
-91.7529167,38.7067778,31.19822026
-91.6985833,40.1464722,31.19822026
-91.677,38.6880278,31.19822026
-91.6442694,40.2662222,31.19822026
-91.5607222,39.7050556,31.19822026
-90.88725,39.2211667,31.19822026
-90.8539722,38.5504444,31.19822026
-90.7875278,38.6235556,31.19822026
-90.7751944,38.629,31.19822026
-90.1928333,38.8265833,31.19822026
-89.8269111,41.2546083,31.19822026
-89.4739075,37.0801468,31.19822026
-89.3376083,36.8770561,31.19822026
-88.6094667,40.7140056,31.19822026
-101.9505539,40.5438881,31.13696017
-103.7458344,42.768055,31.07568494
-95.835556,42.0633316,31.07568494
-118.1611099,47.4944458,31.03482636
-101.6463852,44.9258347,31.03482636
-111.4316635,42.0074997,30.953089
-110.9769897,48.4501877,30.953089
-104.0011139,47.9297218,30.953089
-97.6092203,37.9867121,30.953089
-96.9483337,40.8452797,30.953089
-87.6805573,39.1583328,30.953089
-109.4754333,39.47524643,30.83043242
-108.8613892,36.0147209,30.83043242
-100.378334,37.6066666,30.83043242
-99.4880524,36.690834,30.83043242
-97.1491699,38.2613907,30.83043242
-96.4449997,41.0605545,30.83043242
-88.8617249,40.4111404,30.83043242
-93.53355408,43.08333206,30.74862768
-111.2563858,45.728054,30.70771518
-102.9988861,41.2433319,30.70771518
-99.1397247,36.875,30.66307568
-89.4342393,37.5520109,30.62586998
-110.0194473,48.3494453,30.58493725
-101.263611,38.0975,30.58493725
-97.5522739,37.9425463,30.58493725
-112.7083359,42.0116653,30.54399777
-119.9080582,47.8083344,30.4620986
-101.8202744,39.2738876,30.4620986
-95.6786118,36.3369446,30.4620986
-92.726,40.5561944,30.38017244
-91.7847778,38.7140833,30.38017244
-91.7710833,38.7449722,30.38017244
-91.7581111,38.6673056,30.38017244
-120.4030533,46.9263878,30.33919923
-101.0347214,36.6383324,30.33919923
-96.690834,41.2602768,30.30846489
-104.7413864,40.8222237,30.29821926
-119.7911148,47.752224,30.2162391
-99.484726,40.6194458,30.2162391
-97.6050034,35.4222221,30.2162391
-93.6666641,41.9824982,30.2162391
-88.20281219,40.46947098,30.2162391
-112.3936081,38.9233322,30.0932182
-104.7211075,41.788887,30.0932182
-103.7399979,42.8469429,30.0932182
-103.3064194,39.9400558,30.0932182
-98.9444427,38.9949989,30.0932182
-102.9988861,41.2430573,30.04399281
-100.6072235,37.6483345,29.97013649
-96.5838852,41.1136818,29.97013649
-96.1459122,44.0872955,29.97013649
-95.0691681,39.8705559,29.97013649
-95.0006944,39.9091667,29.97013649
-94.4744415,39.8149986,29.97013649
-93.7283325,40.4300003,29.97013649
-93.6994476,40.3641663,29.97013649
-93.5083618,40.3098717,29.97013649
-93.4197222,39.675,29.97013649
-93.3283333,39.3080556,29.97013649
-93.0566417,39.4842028,29.97013649
-92.5319366,43.8733444,29.97013649
-92.2276389,40.4448333,29.97013649
-91.7522778,38.707,29.97013649
-91.6534722,38.6934722,29.97013649
-91.5209167,38.6430833,29.97013649
-90.8096944,39.13,29.97013649
-90.7872222,38.9121389,29.97013649
-90.4796944,38.8763056,29.97013649
-90.2936389,38.8992222,29.97013649
-90.14125,38.8119722,29.97013649
-90.1131111,37.9513889,29.97013649
-88.5953293,42.2952881,29.97013649
-92.8888855,41.8277779,29.95254842
-112.3605576,42.8976898,29.88804825
-110.1597214,40.5786095,29.84699397
-97.7483368,40.6394463,29.84699397
-112.2444458,42.2577782,29.80593294
-119.8408356,47.9936104,29.72379061
-111.8958359,48.4741669,29.72379061
-111.3613892,45.6544456,29.72379061
-111.0075455,48.4718552,29.72379061
-97.63816071,47.33970261,29.72379061
-111.0136566,48.4218559,29.64162123
-110.9198111,42.7941278,29.60052638
-103.2308121,41.4397049,29.60052638
-90.91234589,38.6528244,29.60052638
-93.7375417,39.7780194,29.55942476
-96.7633362,41.1722221,29.54975281
-119.8702774,47.7833328,29.47720126
-119.8391647,47.9058342,29.47720126
-100.1444473,37.6336098,29.47720126
-95.9367752,46.1722221,29.47720126
-91.5541687,42.0288887,29.47720126
-99.5690155,40.4741707,29.44978741
-96.8913879,38.0716667,29.43607935
-119.6061096,41.3511124,29.35381524
-103.8788986,42.87802124,29.35381524
-97.3227768,36.3011093,29.35381524
-114.0995636,46.9023819,29.23036829
-112.7219467,45.9958344,29.23036829
-101.6369444,39.2738889,29.23036829
-99.41850281,46.54441833,29.23036829
-98.13457489,47.64442444,29.23036829
-96.5833359,41.1136818,29.23036829
-104.0749969,42.8666649,29.14803646
-118.1986084,47.2166672,29.10686038
-103.5749969,42.9791679,29.10686038
-103.1866684,47.1038895,29.10686038
-102.3869476,39.0227776,29.10686038
-101.1773071,33.936306,29.10686038
-92.65852356,43.26416779,29.10686038
-89.3991699,40.7813873,29.10686038
-114.2916641,44.8005562,28.9832915
-104.3152771,42.9061127,28.9832915
-104.0369444,48.9116667,28.9832915
-93.1712998,42.421719,28.9832915
-120.2844467,46.8172226,28.90087836
-118.3933334,43.7922211,28.85966162
-109.9747238,40.4766655,28.85966162
-101.4488907,40.3130569,28.85966162
-96.7558746,41.1586189,28.85966162
-95.4827805,40.0255547,28.85966162
-95.2897186,43.1336098,28.85966162
-93.4665929,41.7497692,28.85966162
-119.4441681,41.9066658,28.77720781
-119.0138855,43.541111,28.73597072
-111.1069412,48.1941681,28.73597072
-104.0280556,48.6758333,28.73597072
-101.7602768,37.2638893,28.73597072
-96.141861,44.7741318,28.73597072
-95.4869461,40.3163872,28.73597072
-95.4786111,40.2541667,28.73597072
-95.2891693,40.5252762,28.73597072
-95.1642532,44.0394783,28.73597072
-95.0710556,39.4958333,28.73597072
-95.0163333,39.90325,28.73597072
-94.9971389,39.9065833,28.73597072
-94.2238889,39.6516667,28.73597072
-94.2222748,40.0228882,28.73597072
-94.1929398,44.057991,28.73597072
-94.1651382,44.8425293,28.73597072
-94.0430556,39.3994444,28.73597072
-93.8975906,45.4154625,28.73597072
-93.6222583,39.9392056,28.73597072
-93.4602814,39.6380539,28.73597072
-93.4280548,40.2961121,28.73597072
-93.4157778,39.2635278,28.73597072
-93.2261111,39.7791667,28.73597072
-93.1953194,39.6757861,28.73597072
-93.1875534,44.7767372,28.73597072
-93.1680832,39.4109497,28.73597072
-92.8890556,38.9997222,28.73597072
-92.7358611,38.9296944,28.73597072
-92.5991,40.1774972,28.73597072
-92.1291389,38.5805278,28.73597072
-91.9092222,38.6298333,28.73597072
-91.8988889,38.6416111,28.73597072
-91.6495833,38.6841944,28.73597072
-91.5604444,39.7019722,28.73597072
-91.1331944,38.5844444,28.73597072
-90.9119333,38.6308778,28.73597072
-90.7857222,38.5610556,28.73597072
-90.7662222,38.9469167,28.73597072
-89.9683889,37.8566111,28.73597072
-89.9138056,37.8478889,28.73597072
-89.8268972,41.2540444,28.73597072
-89.8255528,41.2549333,28.73597072
-89.659,37.2976944,28.73597072
-89.6548333,37.2955,28.73597072
-89.6180344,37.3749466,28.73597072
-89.6033325,37.3054161,28.73597072
-89.4921111,37.4411944,28.73597072
-89.4162674,37.0119247,28.73597072
-89.3946152,37.051487,28.73597072
-94.7052765,40.7708321,28.65347622
-119.8688889,47.7711105,28.61221878
-112.934166,46.6969452,28.61221878
-111.0681,48.3935204,28.61221878
-105.0961075,41.2338905,28.61221878
-99.1344452,36.8372231,28.61221878
-95.836113,42.0630569,28.61221878
-116.9543686,46.4034691,28.48840577
-116.2586136,43.8341675,28.48840577
-110.1800003,41.0497208,28.48840577
-104.7083359,41.4663887,28.48840577
-103.5364456,48.57607269,28.48840577
-110.8269424,48.1530571,28.40582984
-101.7222214,40.0186119,28.36453168
-95.4455566,42.9150009,28.36453168
-110.8075333,48.3646355,28.32322673
-101.6372222,39.2752778,28.32322673
-100.7300034,44.2075005,28.32322673
-111.5847397,45.9115715,28.24059649
-105.5686111,39.0538902,28.24059649
-102.0730591,41.0452766,28.24059649
-99.8393021,39.4223137,28.15793907
-104.7422256,40.855835,28.11660016
-103.6175003,41.5716667,28.11660016
-93.77633667,42.21028137,28.11660016
-114.6041641,47.4752769,27.99254268
-108.6452789,35.2119446,27.99254268
-103.7988892,41.4438896,27.99254268
-101.1449738,36.3064156,27.99254268
-99.8433333,46.2952778,27.99254268
-98.5083923,41.2471962,27.99254268
-95.836113,42.0636101,27.99254268
-93.6666641,41.9816666,27.99254268
-112.9558334,42.0283318,27.90980371
-112.7316666,45.9958344,27.90980371
-92.6440889,40.2485583,27.90980371
-90.8438889,38.9343056,27.90980371
-89.4886944,37.3563889,27.90980371
-118.3541641,47.4069443,27.86842402
-102.4613876,42.7316666,27.86842402
-102.3916702,39.1411095,27.86842402
-97.38811493,40.55584335,27.86842402
-95.7666702,42.4166679,27.86842402
-122.3568878,38.22017288,27.74424417
-112.9433424,42.0551942,27.74424417
-110.8841629,40.226944,27.74424417
-96.2483368,42.0983315,27.74424417
-112.8249969,42.4916649,27.69455509
-102.1479416,35.2023315,27.68213129
-111.9100037,42.875,27.6614236
-101.913887,39.3055573,27.6614236
-102.1244431,39.1191673,27.6200031
-96.5605545,41.1161118,27.51346202
-120.1755524,47.4900017,27.49570079
-104.0413889,48.6936111,27.49570079
-103.6213913,42.3572235,27.49570079
-96.0241776,40.0297432,27.49570079
-95.7275009,40.1602783,27.49570079
-95.7172241,40.5430565,27.49570079
-95.4728928,44.4150543,27.49570079
-94.0500031,40.8333321,27.49570079
-93.6624985,40.5683327,27.49570079
-93.6477814,40.2836113,27.49570079
-93.6290278,40.4382806,27.49570079
-93.6244431,39.8958321,27.49570079
-93.4188919,40.3127785,27.49570079
-93.3405556,39.7125,27.49570079
-93.3342111,39.6988694,27.49570079
-93.307975,39.6880944,27.49570079
-93.3023389,39.6868194,27.49570079
-93.2912639,39.6933083,27.49570079
-92.9413071,39.4535828,27.49570079
-92.5522614,44.1492538,27.49570079
-92.4866778,40.4749806,27.49570079
-92.1303611,38.5796111,27.49570079
-92.1057222,40.4396111,27.49570079
-91.8064722,38.7045833,27.49570079
-91.7756389,38.7133611,27.49570079
-91.7746944,38.7295278,27.49570079
-91.5761667,38.7019167,27.49570079
-91.5521944,38.6794444,27.49570079
-91.2724722,38.65325,27.49570079
-90.8662778,39.14325,27.49570079
-90.7711944,39.1648056,27.49570079
-90.4703889,38.8574167,27.49570079
-89.6190109,37.3761864,27.49570079
-89.5807724,37.145359,27.49570079
-89.2797241,36.7391663,27.49570079
-88.5492144,42.1769559,27.49570079
-103.5744476,42.9788895,27.37133721
-96.7047195,41.2900009,27.37133721
-111.9691544,42.4890862,27.32986906
-111.8161087,42.6530571,27.24691235
-98.8833333,41.0916667,27.24691235
-96.9652786,40.8294449,27.24691235
-94.2424545,40.8739052,27.24691235
-90.4355545,40.044445,27.24691235
-102.3444443,41.1602783,27.12242618
-98.7606659,41.2655563,27.12242618
-93.7608337,40.4413872,27.12242618
-93.5022659,45.2775993,27.08091715
-92.6516361,40.4780083,27.08091715
-91.7515,38.7578333,27.08091715
-91.3876944,38.7021944,27.08091715
-103.1136093,39.5277786,27.0601601
-101.3830566,40.3241653,27.04770504
-121.0616684,44.8583336,26.99787868
-116.9868698,46.32791519,26.99787868
-111.8569183,41.6707611,26.99787868
-111.0775452,48.4360199,26.99787868
-104.6547241,41.7211113,26.99787868
-101.7213898,40.0152779,26.99787868
-100.9775009,43.1616669,26.99787868
-99.4205551,36.8811111,26.99787868
-112.3611145,42.8979683,26.93558193
-116.1166687,43.7297211,26.91481294
-111.7980576,48.6191673,26.87326983
-111.6236115,42.7644463,26.87326983
-103.8044434,41.6833344,26.87326983
-98.5315642,40.8584409,26.87326983
-95.7986145,45.6824989,26.87326983
-94.1566696,41.2022209,26.87326983
-92.5053056,38.8913056,26.87326983
-101.9852753,40.5583344,26.8317199
-119.9627762,40.5366669,26.7485996
-114.5774994,43.3652763,26.7485996
-109.2266693,41,26.7485996
-102.7249985,42.8833351,26.7485996
-102.4355545,41.2605553,26.7485996
-97.828643,37.7969923,26.7485996
-94.0638885,41.2380562,26.7485996
-119.4875031,47.5888901,26.62386798
-104.6547241,42.1313896,26.62386798
-103.5752792,42.9791679,26.62386798
-101.2728348,36.1919174,26.62386798
-97.5674973,35.815834,26.62386798
-91.984169,41.3211098,26.62386798
-88.5344884,37.2122948,26.62386798
-87.5836417,38.5868417,26.62386798
-99.4193115,36.4215317,26.59891428
-120.9537735,36.41661072,26.58227711
-119.8894424,41.5941658,26.49907493
-118.5736084,47.0069427,26.49907493
-111.7188873,42.4405556,26.49907493
-102.5702744,41.2766685,26.49907493
-97.7580566,44.7700005,26.49907493
-97.6191635,35.6866684,26.49907493
-112.7242355,46.3576736,26.37422045
-106.6651382,47.0314445,26.37422045
-97.7208328,37.5441666,26.37422045
-111.005043,48.4515762,26.2493045
-104.7938919,42.6152763,26.2493045
-103.9113998,42.92552185,26.2493045
-102.1294479,39.1186104,26.2493045
-100.58,52.1,26.2493045
-96.9274979,42.7391663,26.2493045
-95.5152778,40.4702778,26.2493045
-95.2069303,40.086967,26.2493045
-95.0748333,39.5029167,26.2493045
-95.01475,39.9048611,26.2493045
-94.1632156,44.8473816,26.2493045
-94.1228409,45.4113007,26.2493045
-93.7471619,45.3112106,26.2493045
-93.7052612,40.337162,26.2493045
-93.6204111,39.8708139,26.2493045
-93.6130889,40.4110417,26.2493045
-93.42475,39.2543611,26.2493045
-93.3930588,40.4372215,26.2493045
-93.2902778,39.6875,26.2493045
-93.2785111,39.5414167,26.2493045
-93.181488,44.7762794,26.2493045
-93.1258316,39.3666649,26.2493045
-92.9686944,39.0365,26.2493045
-92.6523889,40.3497944,26.2493045
-92.5856171,43.9905815,26.2493045
-92.5809722,38.9598028,26.2493045
-92.5041944,38.9001944,26.2493045
-92.3437729,44.1778374,26.2493045
-91.7778056,38.7095,26.2493045
-91.3841944,38.6711111,26.2493045
-91.2939722,38.6548611,26.2493045
-90.9908611,39.20025,26.2493045
-90.7944444,38.5826667,26.2493045
-90.7935,38.58675,26.2493045
-90.7849444,38.5103056,26.2493045
-90.7736667,38.9934722,26.2493045
-90.7625556,38.9151111,26.2493045
-90.43725,38.8665833,26.2493045
-90.1624167,38.8077778,26.2493045
-89.8257444,41.2529972,26.2493045
-89.6621704,36.1472778,26.2493045
-89.6411944,37.6188056,26.2493045
-89.4161682,37.0055923,26.2493045
-89.4088135,37.0477104,26.2493045
-89.3957748,37.0538712,26.2493045
-89.2657928,36.7581177,26.2493045
-87.78890991,38.28755569,26.2493045
-87.6750031,39.1500015,26.2493045
-111.0119858,48.317688,26.12432706
-101.5122223,40.3247223,26.12432706
-98.7603836,41.2655563,26.12432706
-116.2901382,43.7468224,26.08265425
-92.7666667,39,26.02542074
-112.3574982,39.0494461,25.99928811
-103.913887,42.9222221,25.99928811
-103.8183289,41.4485893,25.99928811
-103.2219467,47.0080566,25.99928811
-102.0500031,40.6772232,25.99928811
-101.3586121,35.3530006,25.99928811
-100.6838303,36.5325012,25.99928811
-99.9061111,46.3113889,25.99928811
-93.1083298,42.0416679,25.99928811
-121.2616653,44.2358322,25.91589464
-101.8180542,39.6419449,25.91589464
-118.375,46.625,25.87418764
-111.9969406,48.5827789,25.87418764
-111.378067,45.9626846,25.74902561
-111.1167145,48.3926888,25.74902561
-109.9658356,40.9433327,25.74902561
-102.8913879,42.8224983,25.74902561
-99.4872208,36.689167,25.74902561
-103.757225,42.9900017,25.623802
-103.4991684,34.6455574,25.623802
-96.7561493,41.1561165,25.623802
-93.6938858,40.5713882,25.623802
-88.8619995,40.411972,25.623802
-119.4024963,47.6736107,25.4985168
-111.0480957,48.4082451,25.4985168
-102.8602448,41.36303711,25.4985168
-97.8741684,36.5522232,25.4985168
-93.5593462,41.8256084,25.4985168
-99.4484711,34.52314,25.43585109
-93.5477753,40.3375015,25.4149591
-92.7305194,40.5535722,25.4149591
-111.4033356,46.0177765,25.37316998
-110.5277786,42.7427788,25.37316998
-103.9852829,41.8321953,25.37316998
-92.65908051,43.26416779,25.37316998
-111.835556,42.6725006,25.24776151
-99.3024979,36.978054,25.24776151
-98.0736084,37.7941399,25.24776151
-94.9494476,37.1916656,25.24776151
-119.8666687,47.7833328,25.12229138
-119.6383362,47.6033325,25.12229138
-112.2722473,38.2066956,25.12229138
-110.8477783,48.1336098,25.12229138
-95.8722229,39.1208344,25.12229138
-95.1755524,37.1916656,25.12229138
-102.5416641,42.9333344,24.99675956
-101.6069412,45.125,24.99675956
-96.298592,44.767198,24.99675956
-95.3274994,40.1319427,24.99675956
-95.3241567,40.1702991,24.99675956
-95.2372208,40.2224998,24.99675956
-95.2052765,40.0138893,24.99675956
-95.195,39.9201111,24.99675956
-95.1711121,40.1744461,24.99675956
-93.6069412,40.3897209,24.99675956
-93.4517528,39.7317194,24.99675956
-93.1820221,44.7209816,24.99675956
-93.1603889,39.6018056,24.99675956
-93.0437083,39.4240083,24.99675956
-92.7305,38.9861944,24.99675956
-92.6705,38.9993056,24.99675956
-92.094,38.57125,24.99675956
-91.8965,38.6036111,24.99675956
-91.7873333,38.7156111,24.99675956
-91.5530639,38.6641306,24.99675956
-90.4644444,38.84525,24.99675956
-89.8268056,41.2541694,24.99675956
-89.65675,37.2936667,24.99675956
-89.3878021,36.5842514,24.99675956
-89.3078613,36.6204376,24.99675956
-120.1783371,47.4805565,24.87116603
-97.6081092,37.9964342,24.87116603
-119.9083328,47.8083344,24.74551077
-101.4205551,40.3072205,24.74551077
-93.6666641,41.9827766,24.74551077
-90.8666687,40.6372223,24.74551077
-120.1944427,47.4852791,24.66170629
-116.2488861,43.8391685,24.66170629
-101.4279709,33.9574432,24.66170629
-105.0549774,34.3620338,24.61979376
-102.7083359,42.7916679,24.61979376
-103.0875015,34.8627777,24.57787436
-99.6880569,36.9550018,24.57787436
-92.8839139,39.4860333,24.57787436
-91.7760833,38.7416667,24.57787436
-120.0633316,47.6997223,24.49401496
-119.890274,42.4766655,24.49401496
-109.3334732,38.32109833,24.49401496
-102.1972198,41.2041664,24.49401496
-99.5950012,36.9538879,24.49401496
-99.2316132,34.7524185,24.49401496
-97.9026108,46.1713676,24.49401496
-92.0708313,41.3669434,24.49401496
-102.5199966,39.2991676,24.43110239
-108.9111099,35.9836121,24.4101281
-112.8969421,46.1575012,24.36817437
-97.9226747,38.0090164,24.36817437
-96.5835571,41.1136818,24.36817437
-95.8713913,45.998333,24.36817437
-92.9416656,42.1722221,24.36817437
-104.6797256,41.8058319,24.24227196
-104.04702,48.63079071,24.24227196
-101.524906,40.279461,24.24227196
-97.8730545,36.5508347,24.24227196
-97.6586075,36.0905571,24.24227196
-88.5889359,39.5497589,24.24227196
-107.2119446,48.4522209,24.15830266
-112.2508316,38.1699982,24.1163077
-110.9986496,48.4168549,24.1163077
-103.4105377,41.61331177,24.1163077
-95.0266647,37.1650009,24.1163077
-88.6675491,39.7486458,24.1163077
-117.8622208,44.9036102,24.07430586
-112.2497253,45.8383331,24.07430586
-105.9169464,39.0408325,24.07430586
-100.8911133,37.6294441,24.07430586
-88.5352783,37.2125015,24.07430586
-111.1486588,48.3824081,23.99028157
-102.0708313,41.2222214,23.99028157
-101.4519424,39.6305542,23.99028157
-100.9844437,36.7305565,23.99028157
-87.7523806,38.320225,23.99028157
-112.1250381,45.8576775,23.90622977
-116.9910355,46.4134712,23.86419356
-116.9032516,46.33319473,23.86419356
-111.5425034,46.1372223,23.86419356
-103.6425018,41.4558334,23.86419356
-100.0875015,37.5566673,23.86419356
-99.9677811,36.893055,23.86419356
-96.9002762,44.4055557,23.86419356
-94.2374,40.85796,23.86419356
-92.8883362,41.8211098,23.86419356
-92.5749969,42.0583344,23.86419356
-120.3886108,47.0224991,23.73804363
-119.6350021,47.9483337,23.73804363
-114.3977814,47.4752769,23.73804363
-104.683609,41.7452774,23.73804363
-102.4633331,39.1286125,23.73804363
-102.2083359,41.1402779,23.73804363
-100.7936096,37.6194458,23.73804363
-96.5836411,41.1136818,23.73804363
-96.4444656,46.8416824,23.73804363
-96.2353516,47.0893326,23.73804363
-95.6069412,40.5044441,23.73804363
-95.4872222,40.5263889,23.73804363
-95.3858337,40.1116676,23.73804363
-95.3683319,40.315834,23.73804363
-95.2294306,40.0773028,23.73804363
-95.0749444,39.4994444,23.73804363
-95.06925,39.5047778,23.73804363
-95.06675,39.5003889,23.73804363
-94.5077896,44.9561806,23.73804363
-94.2561111,40.0894444,23.73804363
-94.004303,40.2218056,23.73804363
-93.6994171,40.567688,23.73804363
-93.6177139,39.8047523,23.73804363
-93.4663162,39.1755943,23.73804363
-93.43368,40.42167,23.73804363
-93.4313333,39.2622778,23.73804363
-93.4279167,39.2635556,23.73804363
-93.419,39.2550556,23.73804363
-93.2905556,39.6813889,23.73804363
-92.6241111,38.8490556,23.73804363
-92.1793056,38.6119167,23.73804363
-91.9151667,38.6268889,23.73804363
-91.7388611,38.6841111,23.73804363
-91.5882778,38.7005556,23.73804363
-90.9910833,39.2019722,23.73804363
-90.9488611,38.5770556,23.73804363
-90.8606944,38.5822778,23.73804363
-90.7854722,38.5998333,23.73804363
-90.7697778,38.6323611,23.73804363
-90.7547222,39.0209444,23.73804363
-90.7500278,38.8395833,23.73804363
-90.3971389,38.8447222,23.73804363
-89.7036133,36.222332,23.73804363
-89.6749344,36.3282204,23.73804363
-89.6653056,37.4551111,23.73804363
-89.5806961,37.1438637,23.73804363
-89.5044022,37.1355362,23.73804363
-89.4130325,37.0475807,23.73804363
-114.4022217,47.4622231,23.69597989
-103.9091644,42.9180565,23.67494544
-112.9430542,42.0005569,23.61183177
-112.2702789,45.9463882,23.61183177
-109.8027802,48.4913902,23.61183177
-97.9231191,38.0113497,23.61183177
-95.355835,39.9869461,23.56974738
-111.3666687,43.7999992,23.48555795
-110.9505997,48.4513016,23.48555795
